Order_ID,Order_Date,Order_Priority,Customer_ID,Product_Category,Product_Name,City,Ship_Mode,Ship_Date,Discount,Unit_Price,Quantity_ordered_new,Product_Base_Margin,Shipping_Cost,Sales,Profit
89859,29-09-2011,Critical,1781,Office Supplies,Hoover Upright Vacuum With Dirt Cup,San Carlos,Regular Air,30-09-2011,0.08,289.53,17,0.56,19.99,4573.53,2723.31
89859,29-09-2011,Critical,1781,Office Supplies,Xerox 207,San Carlos,Regular Air,01-10-2011,0.08,6.48,23,0.37,5.4,143.71,-90.42
89864,10-12-2012,Low,1781,Furniture,Hon iLevel? Computer Training Table,San Carlos,Delivery Truck,15-12-2012,0.02,31.76,23,0.65,45.51,619.94,-730.385
89856,06-01-2010,High,1782,Office Supplies,Newell 342,San Clemente,Regular Air,08-01-2010,0.03,3.28,7,0.56,3.97,24.57,-90.7556
89861,21-12-2011,Low,1782,Office Supplies,Honeywell Quietcare HEPA Air Cleaner,San Clemente,Regular Air,21-12-2011,0.02,78.65,13,0.52,13.99,1058.37,730.2753
89861,21-12-2011,Low,1782,Office Supplies,Avery 496,San Clemente,Express Air,26-12-2011,0.09,3.75,23,0.37,0.5,85.52,59.0088
89863,05-06-2012,Not Specified,1782,Office Supplies,"Dual Level, Single-Width Filing Carts",San Clemente,Regular Air,06-06-2012,0.03,155.06,4,0.59,7.07,619.68,236.592
89863,05-06-2012,Not Specified,1782,Technology,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,San Clemente,Express Air,06-06-2012,0.05,179.99,18,0.57,13.99,2807.28,1937.0232
89866,25-11-2013,Not Specified,1782,Technology,Adesso Programmable 142-Key Keyboard,San Clemente,Regular Air,26-11-2013,0.04,152.48,41,0.79,4,6001.62,606.144
89860,14-10-2011,High,1783,Technology,Belkin ErgoBoard? Keyboard,San Diego,Express Air,16-10-2011,0,30.98,18,0.64,6.5,570.13,49.3396
89860,14-10-2011,High,1783,Technology,T28 WORLD,San Diego,Regular Air,16-10-2011,0.09,195.99,5,0.6,8.99,803.47,-273.64392
89862,25-04-2012,Not Specified,1783,Furniture,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,San Diego,Delivery Truck,27-04-2012,0.09,180.98,8,0.69,30,1391.41,209.54
89865,14-10-2013,High,1783,Office Supplies,"Avery Flip-Chart Easel Binder, Black",San Diego,Regular Air,14-10-2013,0.01,22.38,5,0.38,15.1,119.44,-48.208
89867,12-12-2013,Not Specified,1783,Office Supplies,Staples Brown Kraft Recycled Clasp Envelopes,San Diego,Express Air,13-12-2013,0,5.58,22,0.35,5.3,134.11,-20.46576
89867,12-12-2013,Not Specified,1783,Office Supplies,"Array? Parchment Paper, Assorted Colors",San Diego,Regular Air,13-12-2013,0.1,7.28,12,0.37,11.15,86.56,-55.91376
90775,10-04-2011,Low,1796,Office Supplies,"Wirebound Service Call Books, 5 1/2"" x 4""",San Francisco,Regular Air,12-04-2011,0.09,9.68,10,0.37,2.03,93.88,64.7772
90775,10-04-2011,Low,1796,Office Supplies,Staples Bulldog Clip,San Francisco,Express Air,15-04-2011,0.03,3.78,4,0.39,0.71,17.02,11.7438
90776,26-09-2011,Critical,1796,Office Supplies,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",San Francisco,Regular Air,27-09-2011,0.01,10.98,12,0.36,4.8,132.66,37.9
90777,16-10-2011,Low,1796,Office Supplies,Ibico Hi-Tech Manual Binding System,San Francisco,Express Air,20-10-2011,0.03,304.99,15,0.4,19.99,4621.92,3189.1248
90778,23-03-2013,High,1796,Office Supplies,GBC DocuBind 200 Manual Binding Machine,San Francisco,Express Air,25-03-2013,0.01,420.98,8,0.35,19.99,3371.37,2326.2453
90778,23-03-2013,High,1796,Furniture,"Sauder Forest Hills Library, Woodland Oak Finish",San Francisco,Delivery Truck,25-03-2013,0.05,140.98,9,0.77,36.09,1263.15,-427.99
90778,23-03-2013,High,1796,Technology,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,San Francisco,Delivery Truck,24-03-2013,0.05,3502.14,1,0.57,8.73,3360.3,-7961.4309
90778,23-03-2013,High,1796,Technology,Accessory41,San Francisco,Regular Air,26-03-2013,0.07,35.99,3,0.38,5.99,92,-17.413
90779,11-05-2013,Not Specified,1796,Technology,Canon Image Class D660 Copier,San Francisco,Regular Air,12-05-2013,0.08,599.99,2,0.44,24.49,1126.06,-1352.68
90779,11-05-2013,Not Specified,1796,Technology,Talkabout T8367,San Francisco,Regular Air,13-05-2013,0.08,65.99,8,0.56,8.99,444.08,156.114
90780,02-08-2013,Low,1796,Furniture,"Bush Westfield Collection Bookcases, Fully Assembled",San Francisco,Delivery Truck,07-08-2013,0.07,100.98,9,0.62,35.84,888.48,-83.55344
90780,02-08-2013,Low,1796,Furniture,"Hon Metal Bookcases, Black",San Francisco,Delivery Truck,07-08-2013,0.01,70.98,25,0.6,26.74,1858.23,162.50136
90780,02-08-2013,Low,1796,Furniture,"Lesro Round Back Collection Coffee Table, End Table",San Francisco,Regular Air,04-08-2013,0.05,182.55,8,0.72,69,1491.25,-249.98192
90781,23-10-2013,High,1796,Office Supplies,"#10 White Business Envelopes,4 1/8 x 9 1/2",San Francisco,Regular Air,24-10-2013,0.03,15.67,3,0.38,1.39,48.34,12.5
90782,17-12-2013,Not Specified,1796,Office Supplies,Kensington 4 Outlet MasterPiece? Compact Power Control Center,San Francisco,Regular Air,19-12-2013,0.1,81.32,7,0.57,0.99,522.56,320.12032
26695,06-06-2011,Not Specified,1810,Office Supplies,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Los Angeles,Regular Air,08-06-2011,0.01,8.34,65,0.35,1.43,554.93,163.42
26439,15-09-2012,Medium,1810,Technology,Belkin ErgoBoard? Keyboard,Los Angeles,Regular Air,16-09-2012,0,30.98,74,0.64,6.5,2396.88,75.5
26439,15-09-2012,Medium,1810,Office Supplies,Xerox 1953,Los Angeles,Regular Air,15-09-2012,0.04,4.28,72,0.4,5.74,330.67,-114.35
26439,15-09-2012,Medium,1810,Technology,MicroTAC 650,Los Angeles,Regular Air,17-09-2012,0.1,65.99,45,0.58,4.99,2302.72,53.649
52389,21-10-2012,Critical,1810,Office Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Los Angeles,Regular Air,21-10-2012,0.08,21.38,61,0.59,8.99,1289.52,-68.592
86600,19-10-2010,High,1836,Technology,CF 688,San Francisco,Express Air,20-10-2010,0.01,155.99,5,0.58,8.99,675.83,-219.07908
86601,09-01-2011,Low,1836,Technology,Canon Image Class D660 Copier,San Francisco,Regular Air,13-01-2011,0.05,599.99,12,0.44,24.49,7318.68,5049.8892
86602,25-03-2011,Not Specified,1836,Office Supplies,Xerox 1897,San Francisco,Regular Air,28-03-2011,0.03,4.98,8,0.36,6.07,40.5,-102.36
86605,10-12-2012,High,1836,Furniture,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,San Francisco,Delivery Truck,11-12-2012,0.06,350.98,12,0.61,30,4291.43,2863.545
86606,26-02-2013,Medium,1836,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,San Francisco,Regular Air,01-03-2013,0.08,387.99,11,0.38,19.99,4122.78,2844.7182
86607,27-03-2013,High,1836,Furniture,"Deflect-o SuperTray? Unbreakable Stackable Tray, Letter, Black",San Francisco,Regular Air,28-03-2013,0.08,29.18,3,0.42,8.55,88.51,61.0719
86608,04-04-2013,Critical,1836,Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",San Francisco,Regular Air,06-04-2013,0.06,39.48,2,0.54,1.99,74.96,-69.84
86600,19-10-2010,High,1837,Office Supplies,Xerox 1983,San Gabriel,Regular Air,21-10-2010,0.01,5.98,4,0.36,5.46,28,-18.8784
86603,03-07-2011,Critical,1837,Office Supplies,Standard Line? ?While You Were Out? Hardbound Telephone Message Book,San Gabriel,Regular Air,05-07-2011,0.07,21.98,1,0.39,8.32,29.99,-8.88
86604,10-07-2012,Low,1837,Office Supplies,"GBC White Gloss Covers, Plain Front",San Gabriel,Regular Air,14-07-2012,0.1,14.48,8,0.38,6.46,114.75,23.9615
86604,10-07-2012,Low,1837,Office Supplies,"Quartet Omega? Colored Chalk, 12/Pack",San Gabriel,Regular Air,15-07-2012,0.09,5.84,4,0.38,1,21.59,14.46
86609,09-06-2013,Not Specified,1837,Furniture,12-1/2 Diameter Round Wall Clock,San Gabriel,Regular Air,10-06-2013,0.09,19.98,9,0.49,10.49,177.39,31.524
86847,19-09-2010,Not Specified,1852,Office Supplies,Xerox 23,Carlsbad,Express Air,21-09-2010,0.06,6.48,10,0.37,5.14,68.34,-28.45
86848,10-04-2011,Low,1852,Office Supplies,Xerox 1966,Carlsbad,Regular Air,12-04-2011,0,6.48,8,0.36,6.65,54.02,-84.33
86848,10-04-2011,Low,1852,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",Carlsbad,Regular Air,14-04-2011,0.09,13.48,7,0.59,4.51,87.9,-24.44
86848,10-04-2011,Low,1852,Technology,8890,Carlsbad,Regular Air,12-04-2011,0.09,115.99,3,0.58,5.92,274.54,-182.974
86853,20-04-2012,Low,1852,Furniture,Howard Miller Distant Time Traveler Alarm Clock,Carlsbad,Regular Air,27-04-2012,0.04,27.42,5,0.44,19.46,139.97,-5.18
86853,20-04-2012,Low,1852,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Carlsbad,Delivery Truck,22-04-2012,0.09,320.64,3,0.66,29.2,908.91,104.48
86857,02-06-2013,Low,1852,Furniture,Eldon? Wave Desk Accessories,Carlsbad,Regular Air,07-06-2013,0,2.08,15,0.43,5.33,35.02,-120.92
90101,12-05-2013,Not Specified,1872,Office Supplies,"Wilson Jones Hanging View Binder, White, 1""",Palo Alto,Regular Air,14-05-2013,0.05,7.1,12,0.39,6.05,83.66,-97.06
90102,28-08-2013,High,1872,Technology,"Memorex 80 Minute CD-R, 30/Pack",Palo Alto,Regular Air,30-08-2013,0.04,22.98,8,0.46,1.99,183.55,116.9392
90102,28-08-2013,High,1872,Office Supplies,Staples Standard Envelopes,Palo Alto,Regular Air,30-08-2013,0.02,5.68,12,0.38,1.39,72.87,50.2803
87337,30-10-2011,Not Specified,1912,Furniture,Hon iLevel? Computer Training Table,Palo Alto,Delivery Truck,30-10-2011,0,31.76,17,0.65,45.51,565.68,-1349.3412
87336,26-07-2011,Low,1913,Office Supplies,Ibico Presentation Index for Binding Systems,Paradise,Regular Air,02-08-2011,0.09,3.98,10,0.38,5.26,37.81,-122.6705
87336,26-07-2011,Low,1913,Office Supplies,Avery Hi-Liter? Smear-Safe Highlighters,Paradise,Regular Air,02-08-2011,0.1,5.84,7,0.49,0.83,39.26,27.0894
87337,30-10-2011,Not Specified,1913,Office Supplies,Newell? 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Paradise,Regular Air,31-10-2011,0.09,4.57,16,0.37,5.42,72.34,-123.91434
87338,21-05-2012,Critical,1913,Technology,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Paradise,Regular Air,21-05-2012,0.01,33.98,8,0.45,1.99,285.27,196.8363
87339,27-01-2013,High,1913,Technology,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Paradise,Regular Air,28-01-2013,0,33.98,4,0.45,1.99,142.72,78.4776
87340,08-06-2013,Not Specified,1913,Office Supplies,Sanford Pocket Accent? Highlighters,Paradise,Regular Air,09-06-2013,0.1,1.6,15,0.42,1.29,23.82,-14.224
87341,19-12-2013,Critical,1913,Office Supplies,Avery Hole Reinforcements,Paradise,Regular Air,20-12-2013,0.07,6.23,13,0.36,6.97,84.97,-30.668568
88470,21-06-2011,High,1921,Technology,Verbatim 4.7GB DVD-R,Pasadena,Regular Air,22-06-2011,0.01,33.29,18,0.41,1.99,628.82,433.8858
86629,05-08-2010,Medium,2094,Furniture,Bretford CR8500 Series Meeting Room Furniture,Chico,Delivery Truck,06-08-2010,0.08,400.98,20,0.71,42.52,7840.04,3031.9724
86630,05-06-2011,Critical,2094,Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Chico,Regular Air,06-06-2011,0.06,8.33,2,0.52,1.99,17.4,-17.152
86630,05-06-2011,Critical,2094,Office Supplies,Fellowes Recycled Storage Drawers,Chico,Regular Air,07-06-2011,0.06,111.03,10,0.78,8.64,1057.32,73.356
86632,01-10-2013,High,2094,Technology,Micro Innovations 104 Keyboard,Chico,Regular Air,04-10-2013,0.04,10.97,11,0.64,6.5,119.25,-100.16
86632,01-10-2013,High,2094,Office Supplies,Kleencut? Forged Office Shears by Acme United Corporation,Chico,Regular Air,03-10-2013,0.04,2.08,20,0.55,2.56,43.25,-64.29
91294,26-12-2011,Low,2153,Technology,Bell Sonecor JB700 Caller ID,Pasadena,Regular Air,19-01-2012,0.05,7.99,2,0.6,5.03,15.56,-23.452
91294,26-12-2011,Low,2153,Technology,SC7868i,Pasadena,Regular Air,30-12-2011,0.05,125.99,22,0.55,8.99,2260.6,1559.814
91295,17-11-2012,Low,2153,Office Supplies,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Pasadena,Regular Air,21-11-2012,0.09,5.34,32,0.38,2.99,170.46,1.8887
88794,09-01-2010,Not Specified,2164,Office Supplies,"Acco PRESSTEX? Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Pasadena,Regular Air,10-01-2010,0.01,5.38,3,0.36,7.57,18.68,-66.77958
88794,09-01-2010,Not Specified,2164,Office Supplies,Newell 337,Pasadena,Regular Air,09-01-2010,0.05,3.28,11,0.56,3.97,36.3,-144.9188
88795,28-03-2011,Not Specified,2164,Office Supplies,"Sanford Prismacolor? Professional Thick Lead Art Pencils, 36-Color Set",Pasadena,Regular Air,30-03-2011,0.06,37.44,1,0.46,4.27,39.79,-38.28
89466,06-01-2011,High,2174,Furniture,"Master Big Foot? Doorstop, Beige",Chula Vista,Regular Air,07-01-2011,0.06,5.28,9,0.54,3.96,46.58,-57.8832
89468,21-06-2011,High,2174,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Chula Vista,Regular Air,23-06-2011,0.01,22.38,13,0.38,15.1,299.57,-58.7236
86680,02-03-2011,Medium,2230,Office Supplies,Xerox 1939,Chula Vista,Regular Air,03-03-2011,0.09,18.97,1,0.37,9.54,20.96,-24.74
86683,20-06-2013,Medium,2230,Technology,Sharp EL500L Fraction Calculator,Chula Vista,Regular Air,22-06-2013,0.03,13.99,2,0.39,7.51,30.19,-30.0672
86683,20-06-2013,Medium,2230,Office Supplies,Panasonic KP-150 Electric Pencil Sharpener,Chula Vista,Regular Air,21-06-2013,0.01,37.74,16,0.59,2.9,622.82,429.7458
86683,20-06-2013,Medium,2230,Furniture,Hon Rectangular Conference Tables,Chula Vista,Delivery Truck,23-06-2013,0.01,227.55,18,0.68,32.48,4229.32,2204.172
86681,04-03-2011,Medium,2231,Furniture,Bevis Steel Folding Chairs,Citrus Heights,Delivery Truck,06-03-2011,0.04,95.95,9,0.57,74.35,897.87,-1216.64
86682,19-01-2013,High,2231,Office Supplies,"Hot File? 7-Pocket, Floor Stand",Citrus Heights,Regular Air,20-01-2013,0.08,178.47,13,0.55,19.99,2310.91,1594.5279
86681,04-03-2011,Medium,2232,Office Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Claremont,Regular Air,06-03-2011,0.1,34.58,4,0.56,8.99,129.38,-9.32
86684,29-06-2013,Not Specified,2232,Office Supplies,Airmail Envelopes,Claremont,Regular Air,30-06-2013,0.03,83.93,14,0.38,19.99,1215.72,838.8468
86684,29-06-2013,Not Specified,2232,Office Supplies,Xerox 1929,Claremont,Regular Air,30-06-2013,0.06,22.84,5,0.39,5.47,112.67,72.432
86685,14-09-2013,High,2232,Office Supplies,"Cardinal Slant-D? Ring Binder, Heavy Gauge Vinyl",Claremont,Regular Air,16-09-2013,0.1,8.69,2,0.39,2.99,18.23,-6.81352
88721,16-03-2010,High,2323,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Coachella,Delivery Truck,17-03-2010,0.08,68.81,5,0.41,60,337.86,-550.43
88721,16-03-2010,High,2323,Office Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Coachella,Regular Air,18-03-2010,0.04,21.38,4,0.59,8.99,84.21,-52.12
88722,19-12-2010,Not Specified,2323,Technology,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Coachella,Express Air,19-12-2010,0.06,4.98,7,0.64,4.62,38.74,-27.005
88724,25-06-2013,Not Specified,2323,Office Supplies,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Coachella,Express Air,27-06-2013,0.08,10.98,2,0.36,4.8,28.91,1.02
88724,25-06-2013,Not Specified,2323,Office Supplies,Staples SlimLine Pencil Sharpener,Coachella,Regular Air,26-06-2013,0.09,11.97,18,0.6,5.81,200.16,-92.528
91304,15-02-2010,Not Specified,2355,Furniture,Howard Miller 12-3/4 Diameter Accuwave DS ? Wall Clock,Coachella,Regular Air,16-02-2010,0.1,78.69,9,0.43,19.99,674.55,465.4395
91306,16-12-2010,Medium,2355,Furniture,Bevis Round Conference Table Top & Single Column Base,Coachella,Delivery Truck,18-12-2010,0.06,146.34,12,0.65,43.75,1721.24,-89.27
91307,15-02-2013,Not Specified,2355,Technology,Gyration RF Keyboard,Coachella,Regular Air,17-02-2013,0.01,159.99,8,0.49,5.5,1292.46,891.7974
88455,22-06-2012,Medium,2400,Office Supplies,Fellowes Staxonsteel? Drawer Files,Anaheim,Regular Air,22-06-2012,0,193.17,19,0.71,19.99,3825.29,1975.716
88456,16-01-2013,Medium,2400,Office Supplies,Avery 491,Anaheim,Regular Air,17-01-2013,0.02,4.13,7,0.39,0.99,28.9,19.941
88456,16-01-2013,Medium,2400,Office Supplies,Sterilite Officeware Hinged File Box,Anaheim,Regular Air,16-01-2013,0.02,10.48,10,0.58,6.91,105.65,-134.168
88457,21-07-2013,Not Specified,2400,Technology,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Anaheim,Delivery Truck,23-07-2013,0.03,80.97,15,0.4,30.06,1200.38,469.9616
88457,21-07-2013,Not Specified,2400,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Anaheim,Regular Air,22-07-2013,0.05,5.28,13,0.4,5.66,71.71,-87.81648
88459,16-10-2013,Low,2400,Office Supplies,Boston 16801 Nautilus? Battery Pencil Sharpener,Anaheim,Regular Air,16-10-2013,0.08,22.01,9,0.59,5.53,192.46,4.75
88455,22-06-2012,Medium,2401,Furniture,Nu-Dell Executive Frame,Antioch,Regular Air,23-06-2012,0.06,12.64,1,0.48,4.98,14.49,-14.712
24869,10-06-2010,Not Specified,2431,Office Supplies,GBC Standard Plastic Binding Systems Combs,Los Angeles,Regular Air,11-06-2010,0.05,8.85,21,0.36,5.6,199.08,-9.177
5920,19-11-2010,High,2431,Office Supplies,"Dual Level, Single-Width Filing Carts",Los Angeles,Regular Air,19-11-2010,0.07,155.06,14,0.59,7.07,2039.07,-121.75
37318,15-04-2011,Medium,2431,Furniture,"Linden? 12"" Wall Clock With Oak Frame",Los Angeles,Regular Air,17-04-2011,0.07,33.98,32,0.55,19.99,1031.23,-138.54
21601,06-04-2012,Low,2431,Office Supplies,SAFCO Boltless Steel Shelving,Los Angeles,Regular Air,06-04-2012,0.09,113.64,22,,35,2450.07,-609.09
52995,15-03-2013,Not Specified,2431,Office Supplies,Cardinal Poly Pocket Divider Pockets for Ring Binders,Los Angeles,Regular Air,15-03-2013,0.03,3.36,8,0.4,6.27,33.39,-35.512
34086,29-04-2013,High,2431,Technology,6190,Los Angeles,Regular Air,01-05-2013,0.04,65.99,41,0.55,2.5,2251.91,655.911
16480,06-12-2013,Not Specified,2431,Office Supplies,3M Organizer Strips,Los Angeles,Express Air,08-12-2013,0.09,5.4,28,0.37,7.78,174.46,-69.529
89304,11-04-2011,Low,2439,Technology,5190,Menlo Park,Regular Air,11-04-2011,0.05,65.99,5,0.59,7.69,276.24,0.711
89305,23-07-2011,Low,2439,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Menlo Park,Regular Air,25-07-2011,0,80.98,3,0.59,4.5,252.66,157.45
86883,11-02-2010,High,2489,Technology,Lexmark 4227 Plus Dot Matrix Printer,Concord,Delivery Truck,13-02-2010,0.01,2036.48,2,0.55,14.7,3786.84,-1596.7458
86885,26-04-2010,Medium,2489,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,Concord,Regular Air,27-04-2010,0.04,419.19,5,0.58,19.99,2012.11,1388.3559
86886,12-07-2010,Not Specified,2489,Technology,6120,Concord,Regular Air,12-07-2010,0.07,65.99,9,0.58,8.8,471.66,109.836
86891,30-01-2012,Not Specified,2489,Furniture,"Eldon? Expressions? Wood Desk Accessories, Oak",Concord,Regular Air,31-01-2012,0.08,7.38,3,0.56,5.21,23.73,1.4212
86894,10-12-2012,Not Specified,2489,Office Supplies,Hoover Portapower? Portable Vacuum,Concord,Regular Air,11-12-2012,0.01,4.48,10,0.6,49,70.19,-446.695
86894,10-12-2012,Not Specified,2489,Furniture,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Concord,Delivery Truck,12-12-2012,0.02,130.98,23,0.78,30,3026.67,-143.81
86894,10-12-2012,Not Specified,2489,Technology,Logitech Access Keyboard,Concord,Regular Air,12-12-2012,0.09,15.98,2,0.48,6.5,34.08,-26.22
86884,14-02-2010,Critical,2490,Furniture,Bretford CR4500 Series Slim Rectangular Table,Costa Mesa,Delivery Truck,16-02-2010,0.09,348.21,2,0.62,40.19,662.8,-93.85
86886,12-07-2010,Not Specified,2490,Technology,TDK 4.7GB DVD-R,Costa Mesa,Express Air,14-07-2010,0,10.01,11,0.41,1.99,119.86,82.7034
86892,16-04-2012,Medium,2490,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Costa Mesa,Regular Air,18-04-2012,0.09,107.53,11,0.65,5.81,1087.14,750.1266
86893,22-07-2012,Medium,2490,Furniture,"O'Sullivan Elevations Bookcase, Cherry Finish",Costa Mesa,Delivery Truck,24-07-2012,0.08,130.98,8,0.69,54.74,1058.65,-581.59
86895,19-06-2013,Medium,2490,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Costa Mesa,Regular Air,21-06-2013,0.05,22.38,7,0.38,15.1,163.63,-44.9696
86895,19-06-2013,Medium,2490,Furniture,Novimex Fabric Task Chair,Costa Mesa,Delivery Truck,20-06-2013,0.1,60.98,11,0.7,30,614.7,-500.864
86895,19-06-2013,Medium,2490,Office Supplies,Newell 335,Costa Mesa,Regular Air,21-06-2013,0.02,2.88,18,0.56,0.7,54.62,34.668
86897,14-09-2013,Critical,2490,Technology,1726 Digital Answering Machine,Costa Mesa,Regular Air,16-09-2013,0,20.99,9,0.58,4.81,173.98,-7.14472
48836,14-02-2010,Critical,2491,Furniture,Bretford CR4500 Series Slim Rectangular Table,Los Angeles,Delivery Truck,16-02-2010,0.09,348.21,8,0.62,40.19,2651.21,-93.85
11712,26-04-2010,Low,2491,Office Supplies,Newell 336,Los Angeles,Regular Air,28-04-2010,0.06,4.28,9,0.56,0.94,38.96,0.37
23042,26-04-2010,Medium,2491,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,Los Angeles,Regular Air,27-04-2010,0.04,419.19,20,0.58,19.99,8048.45,1947.67
23877,12-07-2010,Not Specified,2491,Technology,6120,Los Angeles,Regular Air,12-07-2010,0.07,65.99,37,0.58,8.8,1939.03,109.836
23877,12-07-2010,Not Specified,2491,Technology,TDK 4.7GB DVD-R,Los Angeles,Express Air,14-07-2010,0,10.01,42,0.41,1.99,457.63,128.03
14785,09-10-2010,High,2491,Office Supplies,Avery 493,Los Angeles,Regular Air,09-10-2010,0.08,4.91,36,0.36,0.5,170.75,31.752
14785,09-10-2010,High,2491,Office Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Los Angeles,Regular Air,10-10-2010,0.02,28.15,45,0.55,6.17,1339.42,117.208
1222,04-02-2011,Medium,2491,Office Supplies,Xerox 1981,Los Angeles,Regular Air,04-02-2011,0.08,5.28,48,0.4,5.57,257.39,-121.91
56166,04-08-2011,Critical,2491,Office Supplies,Holmes Odor Grabber,Los Angeles,Regular Air,06-08-2011,0.08,14.42,81,0.52,6.75,1108.22,-54.34
56166,04-08-2011,Critical,2491,Furniture,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Los Angeles,Delivery Truck,05-08-2011,0.08,100.89,2,0.61,42,284.48,-62.19
49443,23-01-2012,High,2491,Office Supplies,Lumber Crayons,Los Angeles,Regular Air,24-01-2012,0.05,9.85,46,0.47,4.82,444.46,-17.568
21760,30-01-2012,Not Specified,2491,Furniture,"Eldon? Expressions? Wood Desk Accessories, Oak",Los Angeles,Regular Air,31-01-2012,0.08,7.38,10,0.56,5.21,79.11,0.748
41157,16-04-2012,Medium,2491,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Los Angeles,Regular Air,18-04-2012,0.09,107.53,44,0.65,5.81,4348.55,1116.98
48288,22-07-2012,Medium,2491,Furniture,"O'Sullivan Elevations Bookcase, Cherry Finish",Los Angeles,Delivery Truck,24-07-2012,0.08,130.98,34,0.69,54.74,4499.26,-581.59
22848,10-12-2012,Not Specified,2491,Office Supplies,Hoover Portapower? Portable Vacuum,Los Angeles,Regular Air,11-12-2012,0.01,4.48,40,0.6,49,280.74,-893.39
22848,10-12-2012,Not Specified,2491,Furniture,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Los Angeles,Delivery Truck,12-12-2012,0.02,130.98,90,0.78,30,11843.48,-287.62
22848,10-12-2012,Not Specified,2491,Technology,Logitech Access Keyboard,Los Angeles,Regular Air,12-12-2012,0.09,15.98,8,0.48,6.5,136.32,-52.44
18790,11-02-2013,High,2491,Technology,Lexmark 4227 Plus Dot Matrix Printer,Los Angeles,Delivery Truck,13-02-2013,0.01,2036.48,7,0.55,14.7,13253.93,-1596.7458
33222,19-06-2013,Medium,2491,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Los Angeles,Regular Air,21-06-2013,0.05,22.38,27,0.38,15.1,631.14,-56.212
33222,19-06-2013,Medium,2491,Furniture,Novimex Fabric Task Chair,Los Angeles,Delivery Truck,20-06-2013,0.1,60.98,45,0.7,30,2514.69,-626.08
33222,19-06-2013,Medium,2491,Office Supplies,Newell 335,Los Angeles,Regular Air,21-06-2013,0.02,2.88,72,0.56,0.7,218.49,28.89
26021,14-09-2013,Critical,2491,Technology,1726 Digital Answering Machine,Los Angeles,Regular Air,16-09-2013,0,20.99,36,0.58,4.81,695.92,-7.766
16547,18-02-2010,Not Specified,2498,Furniture,Hon 4700 Series Mobuis? Mid-Back Task Chairs with Adjustable Arms,San Diego,Delivery Truck,20-02-2010,0.09,355.98,30,0.64,58.92,10554.63,1240.25
16547,18-02-2010,Not Specified,2498,Furniture,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,San Diego,Delivery Truck,18-02-2010,0.04,218.75,8,0.77,69.64,1749.64,-533.232
54567,02-08-2010,Medium,2498,Furniture,Eldon? 200 Class? Desk Accessories,San Diego,Regular Air,04-08-2010,0.09,6.28,56,0.53,5.41,355.4,-61.59
20007,05-08-2010,Not Specified,2498,Office Supplies,Newell 323,San Diego,Regular Air,06-08-2010,0.08,1.68,88,0.59,1.57,148.36,-46.25
16741,30-09-2011,Medium,2498,Office Supplies,Xerox 1982,San Diego,Regular Air,01-10-2011,0.01,22.84,11,0.39,16.87,289.61,-42.38
